ALPHA_J2000,BH_MASS,DELTA_J2000,FLUXERR_F115W,FLUXERR_F150W,FLUXERR_F200W,FLUXERR_F277W,FLUXERR_F356W,FLUXERR_F444W,FLUXERR_F606W,FLUXERR_F814W,FLUX_F115W,FLUX_F150W,FLUX_F200W,FLUX_F277W,FLUX_F356W,FLUX_F444W,FLUX_F606W,FLUX_F814W,REDSHIFT,SURVEY,SURVEY_ID
189.19754949571947,6.068938583559498,62.29133946563152,3.1143578959321414e-08,5.740108128426478e-08,8.074215707482642e-08,1.1106706024818154e-07,1.382970749103629e-07,1.6333087256281333e-07,8.669373578436063e-09,1.3444322604628954e-08,6.228715791864283e-07,1.1480216256852957e-06,1.6148431414965283e-06,2.221341204963631e-06,2.7659414982072576e-06,3.266617451256267e-06,1.7338747156872124e-07,2.688864520925791e-07,2.2449602675277593,JADES-DR3-GN-Medium,942
189.133914999581,5.322289680885563,62.242434436610544,1.1927373434159298e-08,1.1747045648711416e-08,1.7247964933960453e-08,2.1043100958380428e-08,1.9308220828730746e-08,2.1459992164600345e-08,5.283724581470436e-09,8.462664465831766e-09,2.3854746868318597e-07,2.3494091297422832e-07,3.44959298679209e-07,4.2086201916760854e-07,3.8616441657461497e-07,4.2919984329200695e-07,1.0567449162940871e-07,1.6925328931663532e-07,3.6619520644775783,JADES-DR3-GN-Medium,12216
189.05831742130502,5.562408710723801,62.272558714123576,6.07887880486163e-09,5.608380117615343e-09,6.487750430268128e-09,7.093128181590518e-09,7.25915487964024e-09,4.496639100633832e-09,4.424586892634997e-09,6.625531366590167e-09,1.2157757609723258e-07,1.1216760235230686e-07,1.2975500860536258e-07,1.4186256363181035e-07,1.4518309759280481e-07,8.993278201267663e-08,8.849173785269994e-08,1.3251062733180333e-07,3.8716652315762303,JADES-DR3-GN-Medium,16972
189.33708901674504,5.545959542461539,62.248515239992585,3.799358274834888e-09,5.182102276871556e-09,9.693600287792148e-09,1.5931618099351665e-08,1.9944519909969368e-08,2.210083209397252e-08,2.3361320485824566e-09,1.954494537542733e-09,7.598716549669777e-08,1.0364204553743112e-07,1.93872005755843e-07,3.186323619870333e-07,3.988903981993874e-07,4.4201664187945036e-07,1.4822419709306227e-08,3.908989075085466e-08,3.992495757727255,JADES-DR3-GN-Parallel,20197
189.3057685179862,5.5908031177253825,62.21088482598656,1.1553954757436458e-08,1.0082717747119135e-08,8.744642769604003e-09,1.3698889717229875e-08,7.081640204987285e-09,9.327727540813187e-09,1.7996700041972952e-09,7.240284582248339e-09,2.3107909514872917e-07,2.016543549423827e-07,1.7489285539208004e-07,2.739777943445975e-07,1.416328040997457e-07,1.8655455081626374e-07,1.731709100321904e-08,1.4480569164496678e-07,5.226212302866317,JADES-DR3-GN-Deep,1547
189.26542709589773,5.781295010464752,62.19937811488004,3.714370210633901e-09,4.000445858095275e-09,4.981890006694473e-09,1.7988715335859305e-08,6.459682820357774e-09,1.4805737324291859e-08,1.8832171074023023e-09,1.4303683757767968e-09,7.428740421267801e-08,8.00089171619055e-08,9.963780013388946e-08,3.5977430671718613e-07,1.2919365640715548e-07,2.9611474648583717e-07,7.243382943242891e-09,2.8607367515535937e-08,5.219991311024438,JADES-DR3-GN-Deep,11269
189.08266031482518,5.892830540694219,62.25248038771186,4.55266873650607e-09,4.995757683059398e-09,5.250551686151015e-09,7.095593529869852e-09,1.2353168394467421e-08,8.97971472481022e-09,1.791716633823291e-09,1.824236350532969e-09,9.10533747301214e-08,9.991515366118797e-08,1.050110337230203e-07,1.4191187059739705e-07,2.470633678893484e-07,1.7959429449620442e-07,3.5445476584242892e-09,1.9654726900794453e-09,6.760155606346621,JADES-DR3-GN-Medium,16900
214.94946294107515,6.663230273871463,52.84542270647453,nan,nan,nan,2.3000044517663228e-08,2.484361268199355e-08,2.9486042998570732e-08,2.5036020488125357e-09,4.407710597465124e-09,0.0,0.0,0.0,4.600008903532645e-07,4.96872253639871e-07,5.897208599714147e-07,5.806922063134851e-09,8.815421194930248e-08,5.0006766478364995,CEERSP9,4119
214.89649672333283,6.346021863049434,52.870881695798204,2.4367811178368247e-08,4.4200153056722194e-08,6.493167827459573e-08,7.676001021141842e-08,9.476548639462733e-08,1.0415290536994801e-07,1.0089782473468117e-08,2.347134288362543e-08,4.873562235673649e-07,8.840030611344439e-07,1.2986335654919146e-06,1.5352002042283686e-06,1.895309727892547e-06,2.0830581073989603e-06,2.0179564946936233e-07,4.694268576725086e-07,3.862266741747214,CEERSP5,5357
214.89671150570487,6.462074832277039,52.8497991007546,2.8491923363183376e-09,1.039831887486703e-08,2.5367370134093558e-08,4.878338921503589e-08,8.642116624901895e-08,1.1997112338397836e-07,2.464569584415409e-09,2.6808566185627857e-09,5.698384672636675e-08,2.079663774973406e-07,5.073474026818712e-07,9.75667784300718e-07,1.7284233249803788e-06,2.399422467679567e-06,3.2249831214670813e-09,1.0356775682024205e-08,2.2972936813765927,CEERSP6,6944
214.8762929062436,7.49893348610291,52.85235371986108,2.076630973689123e-09,8.788673868622442e-09,2.6930892771004256e-08,7.311891957379222e-08,1.3675861465880636e-07,2.3174522638000917e-07,2.5667967915345063e-09,2.9786593243343826e-09,3.441750509259142e-08,1.7577347737244884e-07,5.386178554200851e-07,1.4623783914758445e-06,2.7351722931761272e-06,4.634904527600183e-06,6.3055852881033e-09,1.2006074174566888e-08,2.898023906592168,CEERSP6,3514
214.91637444469532,7.180360597835475,52.89132539149871,4.663721572536335e-09,1.0792149787499114e-08,1.62419542078909e-08,2.7461307090614286e-08,3.815586326972303e-08,5.814256675378083e-08,2.46554532664734e-09,2.7064355488786266e-09,9.32744314507267e-08,2.1584299574998226e-07,3.2483908415781796e-07,5.492261418122858e-07,7.631172653944606e-07,1.1628513350756164e-06,2.885431292246766e-08,4.8976049559665645e-08,2.945602473811857,CEERSP5,6171
214.8905353307035,4.542149736620601,52.89297687787521,2.2078509453858843e-09,2.713757428820492e-09,7.046615861549666e-09,8.455857293303504e-09,8.974198875225094e-09,1.3503718534762964e-08,1.9325735990012203e-09,2.711682613727845e-09,4.4157018907717685e-08,5.427514857640984e-08,1.4093231723099332e-07,1.6911714586607008e-07,1.7948397750450187e-07,2.700743706952593e-07,3.508993227491728e-08,3.284079373885582e-08,2.746926747083897,CEERSP2,11723
214.86083850040606,6.444549860365994,52.784775106761494,1.2541587522555213e-08,1.5741803249723223e-08,9.452463762275882e-09,3.650932855695593e-08,4.2619278790654304e-08,5.059577238943165e-08,4.556434891992361e-09,9.689605911777677e-09,2.5083175045110426e-07,3.148360649944644e-07,1.8904927524551764e-07,7.301865711391186e-07,8.52385575813086e-07,1.011915447788633e-06,9.11286978398472e-08,1.9379211823555353e-07,3.7737682126447636,CEERSP10,3723
53.13284686363682,6.48957441526201,-27.801863984823154,1.819166211961818e-09,2.0087815771202007e-09,2.730744617991991e-09,7.432615943505639e-09,5.554125809374975e-09,3.3157511411451612e-09,3.8024668421106266e-10,1.8068179786357021e-09,3.638332423923636e-08,4.0175631542404006e-08,5.4614892359839814e-08,1.4865231887011278e-07,1.110825161874995e-07,6.631502282290322e-08,7.604933684221253e-09,3.068017743530325e-08,4.64819117795008,JADES-DR3-GS-East,39590
53.11393688498427,5.023415514848069,-27.80619572651147,5.114569035578294e-09,4.470706369790075e-09,4.70905341002309e-09,7.246438582756864e-09,5.377588726570634e-09,2.8361032458855097e-09,2.309770262586821e-09,5.444969191636629e-09,1.022913807115659e-07,8.94141273958015e-08,9.418106820046178e-08,1.449287716551373e-07,1.0755177453141268e-07,5.67220649177102e-08,4.6195405251736416e-08,1.088993838327326e-07,4.548547705161769,JADES-DR3-GS-East,47215
53.1307625844144,5.574985576125387,-27.803916246646153,7.103544749796704e-09,7.242278903496929e-09,7.520717802724698e-09,1.4975253928372983e-08,1.2295882086772969e-08,1.3725453218644966e-08,7.876432953254809e-10,4.357014958193173e-09,1.4207089499593407e-07,1.448455780699386e-07,1.5041435605449398e-07,2.9950507856745966e-07,2.4591764173545937e-07,2.745090643728993e-07,9.699050994928646e-09,8.714029916386346e-08,5.026716850859811,JADES-DR3-GS-East,39625
214.88583799669195,8.065290987860703,52.83973991615412,4.214622579461645e-08,7.636564850628637e-08,1.3061565553387621e-07,2.0794337698530863e-07,2.903607508402907e-07,4.0269548982820136e-07,5.085899587801624e-09,1.0859849022677596e-08,8.42924515892329e-07,1.5273129701257274e-06,2.612313110677524e-06,4.158867539706172e-06,5.807215016805814e-06,8.053909796564028e-06,1.0171799175603248e-07,2.171969804535519e-07,1.7175622037167906,CEERSP6,6730
53.15035215132212,5.361354367303728,-27.755586517994256,1.996558278486386e-08,3.5652106465160056e-08,3.681980513672921e-08,3.619318633280925e-08,3.978933230747249e-08,4.0968489272832846e-08,9.159375684203843e-09,1.1287348919803095e-08,3.993116556972772e-07,7.130421293032011e-07,7.363961027345843e-07,7.23863726656185e-07,7.957866461494498e-07,8.193697854566569e-07,1.8318751368407685e-07,2.257469783960619e-07,2.3141502011950577,JADES-DR3-GS-East,43857
53.14928610713813,5.681715525450752,-27.74867937149987,2.2660649302820506e-08,2.7292039140958905e-08,3.328401286298778e-08,3.0249998863207e-08,3.5970917854226264e-08,3.7837976614475846e-08,2.0440361004978263e-08,2.189688557442867e-08,4.5321298605641017e-07,5.458407828191781e-07,6.656802572597557e-07,6.049999772641399e-07,7.194183570845254e-07,7.567595322895169e-07,4.088072200995652e-07,4.3793771148857345e-07,2.572985483113055,JADES-DR3-GS-East,46858
53.178499973900664,8.349493414401485,-27.784105621955092,3.6845671851446315e-08,4.511995832895164e-08,5.906362802656006e-08,8.61676555652242e-08,6.854682350157925e-08,8.160341357079882e-08,2.490789738327467e-08,3.111915552392318e-08,7.369134370289264e-07,9.023991665790328e-07,1.1812725605312013e-06,1.723353111304484e-06,1.3709364700315848e-06,1.6320682714159764e-06,4.981579476654934e-07,6.223831104784635e-07,3.188976178928402,JADES-DR3-GS-East,19645
53.170797760741365,5.287593011543981,-27.793355297063044,2.789325108122891e-09,3.4820748838091522e-09,5.9848558027846165e-09,3.5595879992099704e-09,2.7616934798474555e-09,2.9728598924907526e-09,2.777608547317711e-09,2.4952712459459123e-09,5.578650216245782e-08,6.964149767618305e-08,1.1969711605569232e-07,7.11917599841994e-08,5.5233869596949115e-08,5.9457197849815054e-08,5.555217094635423e-08,4.990542491891825e-08,2.676771583651009,JADES-DR3-GS-East,22373
53.131569121530596,5.578475784275704,-27.809903463167913,3.1532655138834226e-09,3.004412239728211e-09,3.420293321354151e-09,7.211012718591538e-09,6.608169726781937e-09,7.588308165507935e-09,1.9170862748288527e-09,2.4829504035490243e-09,6.306531027766845e-08,6.008824479456422e-08,6.840586642708301e-08,1.4422025437183076e-07,1.3216339453563874e-07,1.517661633101587e-07,2.0818374898266173e-09,4.965900807098049e-08,4.9443163098060685,JADES-DR3-GS-East,37536
53.16181264829929,5.6024341732776195,-27.77072023263451,4.982169173602173e-09,7.627297783251985e-09,1.4486314607702576e-08,1.4736871855380242e-08,1.1686529639440643e-08,1.536289030842831e-08,1.6115503296916977e-09,3.1853963647532773e-09,9.964338347204347e-08,1.525459556650397e-07,2.897262921540515e-07,2.9473743710760487e-07,2.3373059278881284e-07,3.0725780616856617e-07,3.2231006593833956e-08,6.370792729506555e-08,3.3243799544867922,JADES-DR3-GS-East,33832
53.11236697354333,5.198600058793786,-27.759592763219175,2.9388574646679214e-09,2.8906900014078027e-09,3.6622623801767995e-09,1.0292062070344507e-08,6.982740731289434e-09,4.6261718007688906e-09,1.5252560139840329e-09,2.4233706782781133e-09,5.877714929335843e-08,5.781380002815605e-08,7.324524760353599e-08,2.0584124140689014e-07,1.3965481462578869e-07,9.252343601537781e-08,7.444022495167701e-09,4.846741356556226e-08,4.779990242347004,JADES-DR3-GS-North,1646
214.896908650368,5.737298004443728,52.936711564426126,4.526248176170303e-09,5.305792523987668e-09,8.599058856417007e-09,9.471784460384547e-09,1.1559110705264818e-08,1.1146371519552088e-08,2.280011547341545e-09,3.202409605629932e-09,9.052496352340606e-08,1.0611585047975337e-07,1.7198117712834015e-07,1.8943568920769093e-07,2.3118221410529635e-07,2.2292743039104175e-07,3.3701441319018625e-08,6.404819211259864e-08,3.758354537320489,CEERSP2,4573
